permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/blue-crystal-labs,Blue Crystal Labs,http://bluecrystallabs.com,Games|Internet,-,operating,USA,CA,SF Bay Area,San Francisco,3,01-01-2013,14-05-2014,14-05-2014
/organization/blue-danube-labs,Blue Danube Systems,http://bluedanube.com,Mobile,23692500,operating,USA,CA,SF Bay Area,Mountain View,2,20-09-2006,11-07-2013,12-05-2015
/organization/blue-diamond-technologies,Blue Diamond Technologies,http://bluediamondtechltd.com,Clean Technology,102809,operating,,,,,1,,14-12-2012,14-12-2012
/organization/blue-dolphin-textile,Blue Dolphin Textile,http://Www.asmashahcorp.com,Manufacturing,-,operating,USA,FL,Fort Myers,Fort Myers,1,05-04-2012,16-01-2015,16-01-2015
/organization/blue-dot-world,Blue Dot World,http://bluedotworld.com,Charity|Facebook Applications|Nonprofits|Social Media,372568,operating,GBR,H9,London,London,1,01-01-2011,01-01-2011,01-01-2011
/organization/blue-earth,Blue Earth,http://blueearthinc.com,Clean Technology,10000000,ipo,USA,NV,Las Vegas,Henderson,1,01-01-2007,12-03-2015,12-03-2015
/organization/blue-earth-diagnostics,Blue Earth Diagnostics,http://www.blueearthdiagnostics.com/,Clinical Trials|Diagnostics|Medical,28040440,operating,GBR,K2,London,Oxford,1,01-03-2014,23-07-2015,23-07-2015
/organization/blue-egg,Blue Egg,http://www.blueegg.com,Clean Technology,5170000,operating,USA,CA,SF Bay Area,San Bruno,1,,01-11-2006,01-11-2006
/organization/blue-energy-australia,Blue Energy Australia,https://www.e-ternity.com.au,,-,operating,,,,,1,11-03-2008,01-11-2015,01-11-2015
/organization/blue-fin-japanese-restaurant,Blue Fin Japanese Restaurant,http://www.bluefinva.com,Hospitality|Restaurants,-,operating,USA,VA,Norfolk - Virginia Beach,Virginia Beach,1,01-07-2006,09-07-2014,09-07-2014
/organization/blue-flame-data,Blue Flame Data,,Analytics,6000000,operating,USA,NY,New York City,New York,1,01-01-2000,01-06-2005,01-06-2005
/organization/blue-focus-pr-consulting,Blue Focus PR Consulting,http://www.bluefocusgroup.com,Public Relations,10235710,operating,CHN,22,Beijing,Beijing,2,01-01-1996,01-06-2008,01-08-2013
/organization/blue-fox-technology,Blue Fox Technology,http://www.bluefoxtechnology.com,Graphics|Information Technology|Software|Web Development,56000,operating,CYP,4,Cyprus,Nicosia,2,19-04-2011,03-09-2013,15-12-2014
/organization/blue-freedom,Blue Freedom,http://blue-freedom.net,Energy|Technology|Water,500000,operating,,,,,2,01-02-2015,02-02-2015,01-05-2015
/organization/blue-frog-gaming,Blue Frog Gaming,http://www.bluefroggaming.com,Software,1249990,operating,USA,OH,Akron - Canton,Akron,2,01-03-2007,01-06-2007,13-04-2010
/organization/blue-frog-robotics-2,Blue Frog Robotics,http://www.bluefrogrobotics.com/,Consumer Electronics,178559,operating,FRA,A8,Paris,Saint-prix,1,01-01-2014,13-07-2015,13-07-2015
/organization/blue-gold-foods,Blue Gold Foods,http://www.bluegoldfoods.com,Hospitality,180000,operating,USA,TX,Houston,Houston,2,,27-07-2006,12-11-2009
/organization/blue-health-intelligence-bhi,Blue Health Intelligence(BHI),http://bluehealthintelligence.com,Health and Wellness,37397237,operating,USA,IL,Chicago,Chicago,2,01-01-2010,30-12-2010,19-04-2012
/organization/blue-heron-biotechnology,Blue Heron Biotechnology,http://www.blueheronbio.com,Biotechnology,3680000,operating,USA,WA,Seattle,Bothell,1,,16-01-2007,16-01-2007
/organization/blue-holdings,BLUE HOLDINGS,,Design|Manufacturing|Market Research,4118093,operating,USA,CA,Los Angeles,Commerce,2,,05-03-2008,29-10-2008
/organization/blue-horizon-organic-seafood,Blue Horizon Organic Seafood,http://www.bluehorizonseafood.com,Hospitality,-,operating,USA,CA,SF Bay Area,Aptos,1,01-01-2005,15-12-2009,15-12-2009
/organization/blue-interactive-group,Blue Interactive Group,,Web Hosting,55000000,operating,BRA,2,Sao Paulo,São Paulo,1,,29-12-2011,29-12-2011
/organization/blue-jeans-network,Blue Jeans Network,http://bluejeans.com,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,175000000,operating,USA,CA,SF Bay Area,Mountain View,5,01-01-2009,01-11-2009,23-09-2015
/organization/blue-label-clinic,Blue Label Clinic,http://bluelabelclinic.com,Health Care|Medical|Services,27000,operating,USA,LA,New Orleans,Metairie,1,01-01-2014,03-03-2015,03-03-2015
/organization/blue-lane-technologies,Blue Lane Technologies,http://www.bluelane.com,Web Hosting,13400000,acquired,USA,CA,SF Bay Area,Cupertino,1,01-01-2002,01-02-2005,01-02-2005
/organization/blue-lava-group,Blue Lava Group,,E-Commerce,2000000,operating,USA,CA,Los Angeles,Los Angeles,1,01-01-2005,01-08-2005,01-08-2005
/organization/blue-lava-technologies,Blue Lava Technologies,http://bluelavatech.com,Software,8605192,closed,USA,HI,Honolulu,Honolulu,4,01-01-2006,01-01-2006,07-01-2010
/organization/blue-lion-mobile,Blue Lion Mobile (QEEP),http://bluelionmobile.com,Mobile|Mobile Software Tools,-,operating,DEU,7,Cologne,Cologne,2,01-01-2006,06-06-2007,01-12-2010
/organization/blue-mammoth-games,Blue Mammoth Games,http://www.bluemammoth.com,Games,300000,operating,USA,GA,Atlanta,Atlanta,1,04-06-2009,16-08-2010,16-08-2010
/organization/blue-mango-wedding,Blue Mango Weddings,http://bluemangoweddings.com,Fashion|Indians|Private Social Networking|Weddings|Women,-,operating,USA,CA,SF Bay Area,San Francisco,2,01-01-2013,01-07-2013,01-02-2014
/organization/blue-marble-energy,Blue Marble Energy,http://bluemarblebio.com,Biotechnology|Recycling,4527125,operating,USA,WA,Seattle,Seattle,2,01-01-2005,08-02-2011,21-07-2014
/organization/blue-marble-materials,Blue Marble Materials,http://www.bluemarblematerials.com,Brand Marketing|Manufacturing|Recycling,-,operating,USA,CA,Los Angeles,Commerce,1,01-01-2013,01-01-2013,01-01-2013
/organization/blue-medora,Blue Medora,http://bluemedora.com,Enterprise Software,5850000,operating,USA,MI,Grand Rapids,Grand Rapids,2,01-07-2007,07-01-2013,29-06-2015
/organization/blue-moon-2,Blue Moon,http://www.bluemoon.com.cn/index.asp,,-,closed,,,,,1,,01-12-2010,01-12-2010
/organization/blue-mount-technologies,Blue Mount Technologies,http://www.btm.com/,Medical,-,operating,USA,TX,Dallas,Dallas,1,31-07-2012,04-10-2012,04-10-2012
/organization/blue-night,Blue night,http://www.albam.me,Apps|Services|Small and Medium Businesses,400000,closed,KOR,11,Seoul,Seoul,1,14-01-2015,18-03-2015,18-03-2015
/organization/blue-nile,Blue Nile,http://www.bluenile.com,Consumers|E-Commerce|Retail,49000000,ipo,USA,WA,Seattle,Seattle,2,01-01-1999,17-04-2000,23-07-2001
/organization/blue-nile-entertainment,Blue Nile Entertainment,http://www.bluenilepictures.com/,Media|News|Photography|Video,-,operating,USA,FL,Miami,Miami,1,07-06-2012,20-03-2014,20-03-2014
/organization/blue-ocean-software,Blue Ocean Software,,,-,acquired,USA,FL,Tampa,Tampa,1,01-01-1992,10-04-2001,10-04-2001
/organization/blue-origin,Blue Origin,http://www.blueorigin.com,Aerospace|Defense|Solar,200000000,operating,USA,WA,Seattle,Kent,1,01-01-2011,15-09-2015,15-09-2015
/organization/blue-palace-enterprise,Blue Palace Enterprise,,Real Estate,-,operating,USA,AK,AK - Other,Fairbanks,1,01-10-2013,19-11-2013,19-11-2013
/organization/blue-perch,Blue Perch,http://blueperch.co,Big Data Analytics|Curated Web|Recruiting,25000,operating,USA,CA,SF Bay Area,San Francisco,1,,13-01-2014,13-01-2014
/organization/blue-photo-stories,Blue Photo Stories,http://get.ritify.com,Computers|Digital Media|Technology,20000,operating,USA,HI,Honolulu,Honolulu,1,01-01-2013,16-10-2013,16-10-2013
/organization/blue-pillar,Blue Pillar,http://bluepillar.com,Software,25732374,operating,USA,IN,Indianapolis,Indianapolis,4,03-03-2006,08-07-2010,16-03-2015
/organization/blue-pumpkin-software,Blue Pumpkin Software,http://www.bluepumpkin.com,Consulting|Services|Software,19200000,acquired,USA,CA,SF Bay Area,Sunnyvale,1,,24-07-2011,24-07-2011
/organization/blue-ridge,Blue Ridge,http://www.blueridgeinventory.com,Analytics|Logistics|Supply Chain Management,6000000,operating,USA,GA,Atlanta,Marietta,1,,10-11-2014,10-11-2014
/organization/blue-ridge-labs,Blue Ridge Labs,http://labs.robinhood.org/,Mobile|Product Design,450000,operating,USA,NY,New York City,Brooklyn,1,,01-03-2014,01-03-2014
/organization/blue-ridge-networks,Blue Ridge Networks,http://blueridgenetworks.com,Curated Web,16680511,operating,USA,VA,"Washington, D.C.",Chantilly,3,01-01-1987,12-10-2001,02-12-2011
/organization/blue-river-technology,Blue River Technology,http://bluerivert.com,Agriculture|Hardware + Software,13345000,operating,USA,CA,SF Bay Area,Sunnyvale,3,01-01-2011,10-09-2012,19-03-2014
/organization/blue-ronin-limited,basestone,https://basestone.io/,Enterprises|Internet|iOS|Software,701204,operating,GBR,H9,London,London,3,13-12-2012,01-07-2013,23-03-2015
/organization/blue-rooster,Blue Rooster,http://bluerooster.com,Software,3000000,operating,USA,WA,Seattle,Seattle,1,01-01-2000,22-10-2013,22-10-2013
/organization/blue-saint,Blue Saint,,Consumer Goods,-,operating,,,,,1,01-08-2013,21-08-2014,21-08-2014
/organization/blue-seat-media,Blue Seat Media,http://www.blueseatmedia.com,Digital Entertainment|Mobile|Sports,20000,operating,USA,OH,Cincinnati,Cincinnati,1,01-04-2012,01-01-2015,01-01-2015
/organization/blue-security,Blue Security,http://www.bluesecurity.co.za,Security,3000000,operating,TAN,25,,,1,01-01-2004,04-04-2005,04-04-2005
/organization/blue-shield-of-california-foundation,Blue Shield of California Foundation,http://blueshieldcafoundation.org,Health and Wellness,9100000,operating,USA,CA,SF Bay Area,San Francisco,1,01-01-1981,27-06-2013,27-06-2013
/organization/blue-skies-networks,Blue Skies Networks,http://blueskynetwork.com,Enterprise Software,1000000,operating,USA,RI,Providence,Newport,1,01-01-2001,14-05-2013,14-05-2013
/organization/blue-sky-biotech,Blue Sky Biotech,http://www.blueskybioservices.com,Biotechnology,-,operating,USA,MA,Worcester,Worcester,1,,04-03-2011,04-03-2011
/organization/blue-sky-rental-studios,Blue Sky Rental Studios,http://www.blueskysf.com,Local Businesses,50000,operating,USA,CA,SF Bay Area,San Francisco,1,,25-05-2010,25-05-2010
/organization/blue-source,Blue Source,http://www.ghgworks.com,Clean Technology,-,operating,USA,UT,Salt Lake City,Salt Lake City,1,,19-08-2008,19-08-2008
/organization/blue-spark-technologies,Blue Spark Technologies,http://www.bluesparktechnologies.com,Batteries|Clean Technology,24306925,operating,USA,OH,Cleveland,Westlake,5,01-01-2003,26-03-2007,03-09-2015
/organization/blue-sphere,Blue Sphere,http://www.bluespherecorporate.com/,Energy|Renewable Energies|Utilities,27000000,operating,USA,NC,Charlotte,Charlotte,1,,12-02-2015,12-02-2015
/organization/blue-stripe,Blue Stripe,http://freshproduceclothes.com/,Fashion,6975000,operating,USA,CO,Denver,Boulder,2,01-01-1984,27-05-2015,08-07-2015
/organization/blue-tiger-labs,Blue Tiger Labs,http://bluetigerlabs.com,Apps|Lifestyle|Mobile|Price Comparison,4000000,operating,USA,DC,"Washington, D.C.",Washington,2,01-01-2011,17-10-2013,12-06-2014
/organization/blue-tornado,Blue Tornado,http://skyviapp.com,Software,1000000,operating,USA,CA,SF Bay Area,San Francisco,1,01-01-2012,06-09-2012,06-09-2012
/organization/blue-triangle-technologies,Blue Triangle Technologies,http://bluetriangletech.com,Analytics|Business Analytics|E-Commerce|Mobile Commerce|Predictive Analytics|Retail Technology|SaaS,2121750,operating,USA,VA,Richmond,Mechanicsville,4,15-08-2011,30-12-2013,02-11-2015
/organization/blue-vector-systems,Blue Vector Systems,http://www.bluevectorsystems.com,Public Relations,4000000,closed,USA,CA,SF Bay Area,Mountain View,1,01-01-2002,21-09-2005,21-09-2005
/organization/blue-vigil,Blue Vigil,,Technology,250000,operating,USA,VA,Alexandria,Harrisonburg,1,,02-09-2015,02-09-2015
/organization/blue-water-satellite,Blue Water Satellite,http://www.BlueWaterSatellite.com,Clean Technology,-,operating,USA,OH,Toledo,Bowling Green,2,01-02-2009,21-06-2012,29-07-2014
/organization/blue-water-technologies,Blue Water Technologies,http://bluewater-technologies.com,Clean Technology,808825,operating,USA,ID,ID - Other,Hayden,2,01-01-2003,15-10-2012,30-12-2013
/organization/blue-wheel-technologies,Blue Wheel Technologies,http://bluewheeltech.com,Hardware + Software,50000,operating,USA,TX,Austin,Austin,1,01-01-2010,02-06-2011,02-06-2011
/organization/blue-wonder-communications-gmbh,Blue Wonder Communications GmbH,,,-,operating,,,,,1,18-12-2008,30-04-2009,30-04-2009
/organization/blue-yonder,Blue Yonder,http://www.blue-yonder.com/,Big Data Analytics|Predictive Analytics|Productivity Software,75000000,operating,DEU,1,Frankfurt,Karlsruhe,1,01-01-2008,16-12-2014,16-12-2014
/organization/blueacre-technologoy,Blueacre Technologoy,http://www.blueacretechnology.com,Manufacturing|Medical Devices|Technology,4826548.16,operating,IRL,19,IRL - Other,Louth,1,01-01-2006,11-11-2015,11-11-2015
/organization/blueanatomy,BlueAnatomy,http://www.blueanatomy.com,Analytics|Consumer Electronics|Health and Wellness|Internet of Things,-,operating,USA,CA,SF Bay Area,San Francisco,1,01-01-2013,01-07-2013,01-07-2013
/organization/bluearc,BlueArc,http://www.bluearc.com,Web Hosting,221000000,acquired,USA,CA,SF Bay Area,San Jose,7,01-01-1998,01-01-1998,28-07-2010
/organization/bluearth-renewables,BluEarth Renewables,http://bluearthrenewables.com,Clean Technology,81000000,operating,CAN,SK,SK - Other,Albertville,1,01-01-2010,03-11-2014,03-11-2014
/organization/blueavocado,BLUEAVOCADO,http://www.blueavocado.com/,Creative|Design|New Product Development,200000,operating,USA,TX,Austin,Austin,1,,17-08-2015,17-08-2015
/organization/bluebank-communication-technology,Bluebank Communication Technology,http://english.bluebank.com.cn/,Hardware,-,operating,CHN,22,Beijing,Beijing,1,,17-09-2015,17-09-2015
/organization/bluebat-games,BlueBat Games,http://www.bluebatgames.com,Games,600000,operating,CAN,BC,Vancouver,Vancouver,1,01-01-2011,16-07-2013,16-07-2013
/organization/bluebee,BlueBee,https://www.bluebee.com/,Information Technology,1965121,operating,NLD,,,,1,01-01-2011,20-05-2015,20-05-2015
/organization/bluebell,Bluebell Telecom,http://www.bluebelltelecom.com,Web Hosting,6124490,operating,GBR,I7,Newcastle,Newcastle Upon Tyne,1,,22-10-2010,22-10-2010
/organization/bluebella,BlueBella,http://www.bluebella.com/,,-,operating,,,,,1,01-01-2005,01-08-2013,01-08-2013
/organization/bluebird-bio,bluebird bio,http://www.bluebirdbio.com,Biotechnology,150500000,ipo,USA,MA,Boston,Cambridge,6,01-01-1992,07-10-2004,27-10-2012
/organization/blueboard,Blueboard,http://www.blueboard.com,Employer Benefits Programs|Enterprise Software|Health and Wellness|Human Resources|Incentives|Lifestyle,2075000,operating,USA,CA,SF Bay Area,San Francisco,2,01-07-2013,20-01-2015,28-07-2015
/organization/bluebolt-networks,BlueBolt Networks,,Software,8400000,operating,,,,,1,,12-06-2001,12-06-2001
/organization/bluebook,BlueBook Academy,https://bluebookacademy.com,Consumer Internet|Content|Education|Mobile,200000,operating,USA,NY,New York City,New York,1,01-10-2013,01-11-2014,01-11-2014
/organization/bluebottlebiz,bluebottlebiz,http://bluebottlebiz.com,Business Services|Education|Internet|Textbooks,-,operating,ESP,29,Madrid,Madrid,1,01-10-2012,01-10-2012,01-10-2012
/organization/bluebox,Bluebox,http://www.bluebox.com,Security,27500000,operating,USA,CA,SF Bay Area,San Francisco,2,01-01-2012,19-06-2012,20-01-2014
/organization/bluebox-group,BlueBox Group,http://www.bluebox.it/it/index.php,Enterprise Software|Mobile|Mobile Security,11500000,operating,ITA,20,ITA - Other,Cona,2,01-01-1986,15-10-2013,24-10-2014
/organization/bluebox-now,Bluebox Now!,http://www.blueboxnow.com,Finance|FinTech|Games|Incentives|Loyalty Programs,-,closed,USA,WA,Seattle,Seattle,1,08-08-2011,01-11-2011,01-11-2011
/organization/bluebridge-digital,Bluebridge,http://gobluebridge.com,Curated Web,4750000,operating,USA,IN,Indianapolis,Fishers,4,01-01-2011,16-09-2014,17-06-2015
/organization/bluecat-networks,BlueCat,http://www.bluecatnetworks.com,Computers|Enterprise Software|Networking|Virtualization,27800000,operating,CAN,ON,Toronto,Toronto,2,01-12-2001,28-10-2009,21-07-2011
/organization/bluecava,BlueCava,http://www.bluecava.com,Advertising|Software,51745818,operating,USA,CA,Anaheim,Irvine,8,01-07-2010,18-10-2010,02-09-2015
